filename,hyperlink
20210327.export.CSV.zip (5.4MB) (MD5: f50dee2c85eeb79c96f6305d8471826f),http://data.gdeltproject.org/events/20210327.export.CSV.zip
20210326.export.CSV.zip (9.3MB) (MD5: 44bc80a1b9a6f84e18f1cbb1d34ad5e7),http://data.gdeltproject.org/events/20210326.export.CSV.zip
20210325.export.CSV.zip (9.4MB) (MD5: 9f0f0dae60ea97ef7e0af9067d8d081e),http://data.gdeltproject.org/events/20210325.export.CSV.zip
20210324.export.CSV.zip (9.4MB) (MD5: 55b3106d84fd77bb7c362705c23f4c53),http://data.gdeltproject.org/events/20210324.export.CSV.zip
20210323.export.CSV.zip (9.3MB) (MD5: 388824add992165941fe104ae7aa5609),http://data.gdeltproject.org/events/20210323.export.CSV.zip
20210322.export.CSV.zip (8.0MB) (MD5: 0fc32c97ef1830269a7645da29a6bc6b),http://data.gdeltproject.org/events/20210322.export.CSV.zip
20210321.export.CSV.zip (4.5MB) (MD5: bb7286c0e53312585d2d161a4ea275eb),http://data.gdeltproject.org/events/20210321.export.CSV.zip
20210320.export.CSV.zip (5.3MB) (MD5: bc5dac92697917e4ce553c4011034b1f),http://data.gdeltproject.org/events/20210320.export.CSV.zip
20210319.export.CSV.zip (9.2MB) (MD5: f1f86dfa6dbc3a63173cade0319b3d54),http://data.gdeltproject.org/events/20210319.export.CSV.zip
20210318.export.CSV.zip (9.6MB) (MD5: 5666ccc445cc77aef88395d42399ccfe),http://data.gdeltproject.org/events/20210318.export.CSV.zip
20210317.export.CSV.zip (9.5MB) (MD5: ba37ec3425b1459ba1dd6931368bc39f),http://data.gdeltproject.org/events/20210317.export.CSV.zip
20210316.export.CSV.zip (9.2MB) (MD5: 85268d0cdd4d224c0d377a7fbf1e987b),http://data.gdeltproject.org/events/20210316.export.CSV.zip
20210315.export.CSV.zip (8.1MB) (MD5: 10de9b40b7c63ae784041499697b0666),http://data.gdeltproject.org/events/20210315.export.CSV.zip
20210314.export.CSV.zip (4.4MB) (MD5: f59ac3b538550e4d0b40e4f9fa28db0c),http://data.gdeltproject.org/events/20210314.export.CSV.zip
20210313.export.CSV.zip (5.2MB) (MD5: cceb7feaca11b99536daac5b526b49ce),http://data.gdeltproject.org/events/20210313.export.CSV.zip
20210312.export.CSV.zip (8.7MB) (MD5: 60e34b05dbd6d73b69f9c8226bd9cc59),http://data.gdeltproject.org/events/20210312.export.CSV.zip
20210311.export.CSV.zip (9.3MB) (MD5: 3ea53852a698eae234b2066790f210f3),http://data.gdeltproject.org/events/20210311.export.CSV.zip
20210310.export.CSV.zip (9.4MB) (MD5: a2d6a135e6a5a980e8b1aef7e90ca12f),http://data.gdeltproject.org/events/20210310.export.CSV.zip
20210309.export.CSV.zip (8.8MB) (MD5: 2b8d3368ac640402a20d4815e669601e),http://data.gdeltproject.org/events/20210309.export.CSV.zip
20210308.export.CSV.zip (7.7MB) (MD5: b51128dde881ab8b57d6e15dd6322a57),http://data.gdeltproject.org/events/20210308.export.CSV.zip
20210307.export.CSV.zip (4.6MB) (MD5: 58d0cdceb74995c0f7ea979e37397c24),http://data.gdeltproject.org/events/20210307.export.CSV.zip
20210306.export.CSV.zip (5.5MB) (MD5: eef6ae2b92faa051a1a1ecc75734577c),http://data.gdeltproject.org/events/20210306.export.CSV.zip
20210305.export.CSV.zip (8.7MB) (MD5: 3bb83a0e220ccf91c9955c21baba58f7),http://data.gdeltproject.org/events/20210305.export.CSV.zip
20210304.export.CSV.zip (9.3MB) (MD5: b9a83badfd0d8fa02f4b5891f8bd5aa0),http://data.gdeltproject.org/events/20210304.export.CSV.zip
20210303.export.CSV.zip (9.6MB) (MD5: 76aa0ab4514e2142fcbf60edf52b8278),http://data.gdeltproject.org/events/20210303.export.CSV.zip
20210302.export.CSV.zip (9.3MB) (MD5: 88dd5cdbe48778cffd24d83845937fda),http://data.gdeltproject.org/events/20210302.export.CSV.zip
20210301.export.CSV.zip (7.9MB) (MD5: 55132095b080b7c7e6d717708acc65b9),http://data.gdeltproject.org/events/20210301.export.CSV.zip
20210228.export.CSV.zip (4.6MB) (MD5: 3467d781f41b5a49a3c7057d488e82c2),http://data.gdeltproject.org/events/20210228.export.CSV.zip
20210227.export.CSV.zip (5.7MB) (MD5: aad5c0b9cbed6dfe1e1813b40472e4b3),http://data.gdeltproject.org/events/20210227.export.CSV.zip
20210226.export.CSV.zip (9.3MB) (MD5: ec8e74466947b20c4de164afac47bb2d),http://data.gdeltproject.org/events/20210226.export.CSV.zip
20210225.export.CSV.zip (9.1MB) (MD5: a173f56837988e7c4e42542bde02aa67),http://data.gdeltproject.org/events/20210225.export.CSV.zip
20210224.export.CSV.zip (9.5MB) (MD5: c8d2b962edbcc5836ba5ecf446975844),http://data.gdeltproject.org/events/20210224.export.CSV.zip
20210223.export.CSV.zip (9.4MB) (MD5: d75b1c67f70295bd3d12f01033efd691),http://data.gdeltproject.org/events/20210223.export.CSV.zip
20210222.export.CSV.zip (7.8MB) (MD5: 0af5cc1e7e284264f5438ffd75b5aec0),http://data.gdeltproject.org/events/20210222.export.CSV.zip
20210221.export.CSV.zip (4.6MB) (MD5: 17e1cb70a11db73e8e647a1741000d1d),http://data.gdeltproject.org/events/20210221.export.CSV.zip
20210220.export.CSV.zip (5.5MB) (MD5: 90415e9ecc74d612ac53631ff9ed73bb),http://data.gdeltproject.org/events/20210220.export.CSV.zip
20210219.export.CSV.zip (8.8MB) (MD5: c4f404e4fc1845a45852bd70e7eed0ab),http://data.gdeltproject.org/events/20210219.export.CSV.zip
20210218.export.CSV.zip (9.0MB) (MD5: e17a2e75f5eff213a5b001162e5849f5),http://data.gdeltproject.org/events/20210218.export.CSV.zip
20210217.export.CSV.zip (9.1MB) (MD5: c13c992cdb7a2618a5294008422e60f0),http://data.gdeltproject.org/events/20210217.export.CSV.zip
20210216.export.CSV.zip (8.5MB) (MD5: 272ee49cfa299e308ba9ea76d990fd0b),http://data.gdeltproject.org/events/20210216.export.CSV.zip
20210215.export.CSV.zip (7.0MB) (MD5: a6c6a917d0b3798083045bb172d0b64a),http://data.gdeltproject.org/events/20210215.export.CSV.zip
20210214.export.CSV.zip (4.6MB) (MD5: 8eebccac931af92286795dd55c5cd9e7),http://data.gdeltproject.org/events/20210214.export.CSV.zip
20210213.export.CSV.zip (5.4MB) (MD5: 519b7572368a0d2ad1346f33b91623b9),http://data.gdeltproject.org/events/20210213.export.CSV.zip
20210212.export.CSV.zip (8.2MB) (MD5: 9c8fc0513331dc6820b41dddee459c84),http://data.gdeltproject.org/events/20210212.export.CSV.zip
20210211.export.CSV.zip (9.0MB) (MD5: 6c58b3d491c7533a4af5f59c444bc5d8),http://data.gdeltproject.org/events/20210211.export.CSV.zip
20210210.export.CSV.zip (9.3MB) (MD5: 7f0bd0c9a4cc2d95047c88e8502a3242),http://data.gdeltproject.org/events/20210210.export.CSV.zip
20210209.export.CSV.zip (9.0MB) (MD5: 68ef0d73ddebc025914f2c1479f31fa5),http://data.gdeltproject.org/events/20210209.export.CSV.zip
20210208.export.CSV.zip (7.5MB) (MD5: bc223342895d7b278126f83458500228),http://data.gdeltproject.org/events/20210208.export.CSV.zip
20210207.export.CSV.zip (4.5MB) (MD5: c664a0b7e39f48e5a46aee723a75468c),http://data.gdeltproject.org/events/20210207.export.CSV.zip
20210206.export.CSV.zip (5.3MB) (MD5: f295b1a7186856f42b11e7505d32f37e),http://data.gdeltproject.org/events/20210206.export.CSV.zip
20210205.export.CSV.zip (9.0MB) (MD5: 78460c7b6b1ec650bd290dea19b5208f),http://data.gdeltproject.org/events/20210205.export.CSV.zip
20210204.export.CSV.zip (9.5MB) (MD5: e315eb4ca54c50c5441e41a9d56856e7),http://data.gdeltproject.org/events/20210204.export.CSV.zip
20210203.export.CSV.zip (9.3MB) (MD5: 91881dcd15af55394f25794e98afad98),http://data.gdeltproject.org/events/20210203.export.CSV.zip
20210202.export.CSV.zip (9.0MB) (MD5: 5c7c0eed0742e8b5e31e301b182c356c),http://data.gdeltproject.org/events/20210202.export.CSV.zip
20210201.export.CSV.zip (7.9MB) (MD5: 6bb3aec00de8606a5d3b028d4bb15ba6),http://data.gdeltproject.org/events/20210201.export.CSV.zip
20210131.export.CSV.zip (4.4MB) (MD5: ff2177ef355eb0f674589322304190e5),http://data.gdeltproject.org/events/20210131.export.CSV.zip
20210130.export.CSV.zip (5.4MB) (MD5: 1e11d1ad86f4185b0ab7c6e0e1c27995),http://data.gdeltproject.org/events/20210130.export.CSV.zip
20210129.export.CSV.zip (8.8MB) (MD5: f5ccbe9710b12644c791ec9b2e947a3b),http://data.gdeltproject.org/events/20210129.export.CSV.zip
20210128.export.CSV.zip (9.2MB) (MD5: 79c2be8c46da776703bb6a8eb856eaa5),http://data.gdeltproject.org/events/20210128.export.CSV.zip
20210127.export.CSV.zip (9.5MB) (MD5: e312f52b50eae49575f24fefb4ff0bca),http://data.gdeltproject.org/events/20210127.export.CSV.zip
20210126.export.CSV.zip (9.0MB) (MD5: ccf62bf516f237cc2b710ae87f69d098),http://data.gdeltproject.org/events/20210126.export.CSV.zip
20210125.export.CSV.zip (7.9MB) (MD5: 8709cbc78c093268207dbd6c6e655c49),http://data.gdeltproject.org/events/20210125.export.CSV.zip
20210124.export.CSV.zip (4.5MB) (MD5: a6192338108919bb636cb412868ebeb7),http://data.gdeltproject.org/events/20210124.export.CSV.zip
20210123.export.CSV.zip (5.4MB) (MD5: c824ad4df440dc527b1b0570b1a6e188),http://data.gdeltproject.org/events/20210123.export.CSV.zip
20210122.export.CSV.zip (8.7MB) (MD5: e31f3d226fe547098d28ca21530b7053),http://data.gdeltproject.org/events/20210122.export.CSV.zip
20210121.export.CSV.zip (9.3MB) (MD5: 4938949d8ea2393b5c5cf4356dfa79ee),http://data.gdeltproject.org/events/20210121.export.CSV.zip
20210120.export.CSV.zip (9.6MB) (MD5: d3f450ad7a2983a05497a48f12e6f9f7),http://data.gdeltproject.org/events/20210120.export.CSV.zip
20210119.export.CSV.zip (8.8MB) (MD5: 832a4f8c8dc46a10e184bf47877d1c38),http://data.gdeltproject.org/events/20210119.export.CSV.zip
20210118.export.CSV.zip (7.2MB) (MD5: f47a4cc795ffe7f28ac69a599c6a1490),http://data.gdeltproject.org/events/20210118.export.CSV.zip
20210117.export.CSV.zip (4.6MB) (MD5: c494103ad4330f2f1dd18ff6e701a94d),http://data.gdeltproject.org/events/20210117.export.CSV.zip
20210116.export.CSV.zip (5.3MB) (MD5: a6303d6ffd6d06a16fc1bdc8eb101b50),http://data.gdeltproject.org/events/20210116.export.CSV.zip
20210115.export.CSV.zip (8.7MB) (MD5: 89840b5d9535fdbf424de79aa5099f34),http://data.gdeltproject.org/events/20210115.export.CSV.zip
20210114.export.CSV.zip (9.2MB) (MD5: a2d84704aa1928a5c66e32eb6cd1529d),http://data.gdeltproject.org/events/20210114.export.CSV.zip
20210113.export.CSV.zip (9.6MB) (MD5: cd807aac9a628ebed8cca7f50db8b94f),http://data.gdeltproject.org/events/20210113.export.CSV.zip
20210112.export.CSV.zip (9.2MB) (MD5: 322994fb1dff2be030561a019f0f0b63),http://data.gdeltproject.org/events/20210112.export.CSV.zip
20210111.export.CSV.zip (7.8MB) (MD5: 23a51c18352f4e68b124c7d3e3fbe02c),http://data.gdeltproject.org/events/20210111.export.CSV.zip
20210110.export.CSV.zip (4.6MB) (MD5: 3385855e57c59f34f960462655f911a5),http://data.gdeltproject.org/events/20210110.export.CSV.zip
20210109.export.CSV.zip (5.4MB) (MD5: b4a85571b25488676c388951c7a2f084),http://data.gdeltproject.org/events/20210109.export.CSV.zip
20210108.export.CSV.zip (9.0MB) (MD5: 1884a0b814f01c4e7010a3300de0ca86),http://data.gdeltproject.org/events/20210108.export.CSV.zip
20210107.export.CSV.zip (9.7MB) (MD5: 4fadfd330b0cd385baa4dfb891905c93),http://data.gdeltproject.org/events/20210107.export.CSV.zip
20210106.export.CSV.zip (8.7MB) (MD5: 25074db35e7ac6d56ae295d0d1cb0489),http://data.gdeltproject.org/events/20210106.export.CSV.zip
20210105.export.CSV.zip (8.4MB) (MD5: 39dc2b4e26903209b8faf0c22c536909),http://data.gdeltproject.org/events/20210105.export.CSV.zip
20210104.export.CSV.zip (7.0MB) (MD5: 7ad1106710cb90787af17a31d162c7e4),http://data.gdeltproject.org/events/20210104.export.CSV.zip
20210103.export.CSV.zip (4.0MB) (MD5: 26c0731b9691f89894c57284ccc42899),http://data.gdeltproject.org/events/20210103.export.CSV.zip
20210102.export.CSV.zip (3.8MB) (MD5: 1999e19cf2cb1cf48fcad720e88ff34e),http://data.gdeltproject.org/events/20210102.export.CSV.zip
20210101.export.CSV.zip (4.5MB) (MD5: 6b85b391e4d23c5ebaa17cc9ea682f7d),http://data.gdeltproject.org/events/20210101.export.CSV.zip
20201231.export.CSV.zip,http://data.gdeltproject.org/events/20201231.export.CSV.zip
20201230.export.CSV.zip,http://data.gdeltproject.org/events/20201230.export.CSV.zip
20201229.export.CSV.zip,http://data.gdeltproject.org/events/20201229.export.CSV.zip
20201228.export.CSV.zip,http://data.gdeltproject.org/events/20201228.export.CSV.zip
20201227.export.CSV.zip,http://data.gdeltproject.org/events/20201227.export.CSV.zip
20201226.export.CSV.zip,http://data.gdeltproject.org/events/20201226.export.CSV.zip
20201225.export.CSV.zip,http://data.gdeltproject.org/events/20201225.export.CSV.zip
20201224.export.CSV.zip,http://data.gdeltproject.org/events/20201224.export.CSV.zip
20201223.export.CSV.zip,http://data.gdeltproject.org/events/20201223.export.CSV.zip
20201222.export.CSV.zip,http://data.gdeltproject.org/events/20201222.export.CSV.zip
20201221.export.CSV.zip,http://data.gdeltproject.org/events/20201221.export.CSV.zip
20201220.export.CSV.zip,http://data.gdeltproject.org/events/20201220.export.CSV.zip
20201219.export.CSV.zip,http://data.gdeltproject.org/events/20201219.export.CSV.zip
20201218.export.CSV.zip,http://data.gdeltproject.org/events/20201218.export.CSV.zip
20201217.export.CSV.zip,http://data.gdeltproject.org/events/20201217.export.CSV.zip
20201216.export.CSV.zip,http://data.gdeltproject.org/events/20201216.export.CSV.zip
20201215.export.CSV.zip,http://data.gdeltproject.org/events/20201215.export.CSV.zip
20201214.export.CSV.zip,http://data.gdeltproject.org/events/20201214.export.CSV.zip
20201213.export.CSV.zip,http://data.gdeltproject.org/events/20201213.export.CSV.zip
20201212.export.CSV.zip,http://data.gdeltproject.org/events/20201212.export.CSV.zip
20201211.export.CSV.zip,http://data.gdeltproject.org/events/20201211.export.CSV.zip
20201210.export.CSV.zip,http://data.gdeltproject.org/events/20201210.export.CSV.zip
20201209.export.CSV.zip,http://data.gdeltproject.org/events/20201209.export.CSV.zip
20201208.export.CSV.zip,http://data.gdeltproject.org/events/20201208.export.CSV.zip
20201207.export.CSV.zip,http://data.gdeltproject.org/events/20201207.export.CSV.zip
20201206.export.CSV.zip,http://data.gdeltproject.org/events/20201206.export.CSV.zip
20201205.export.CSV.zip,http://data.gdeltproject.org/events/20201205.export.CSV.zip
20201204.export.CSV.zip,http://data.gdeltproject.org/events/20201204.export.CSV.zip
20201203.export.CSV.zip,http://data.gdeltproject.org/events/20201203.export.CSV.zip
20201202.export.CSV.zip,http://data.gdeltproject.org/events/20201202.export.CSV.zip
20201201.export.CSV.zip,http://data.gdeltproject.org/events/20201201.export.CSV.zip
20201130.export.CSV.zip,http://data.gdeltproject.org/events/20201130.export.CSV.zip
20201129.export.CSV.zip,http://data.gdeltproject.org/events/20201129.export.CSV.zip
20201128.export.CSV.zip,http://data.gdeltproject.org/events/20201128.export.CSV.zip
20201127.export.CSV.zip,http://data.gdeltproject.org/events/20201127.export.CSV.zip
20201126.export.CSV.zip,http://data.gdeltproject.org/events/20201126.export.CSV.zip
20201125.export.CSV.zip,http://data.gdeltproject.org/events/20201125.export.CSV.zip
20201124.export.CSV.zip,http://data.gdeltproject.org/events/20201124.export.CSV.zip
20201123.export.CSV.zip,http://data.gdeltproject.org/events/20201123.export.CSV.zip
20201122.export.CSV.zip,http://data.gdeltproject.org/events/20201122.export.CSV.zip
20201121.export.CSV.zip,http://data.gdeltproject.org/events/20201121.export.CSV.zip
20201120.export.CSV.zip,http://data.gdeltproject.org/events/20201120.export.CSV.zip
20201119.export.CSV.zip,http://data.gdeltproject.org/events/20201119.export.CSV.zip
20201118.export.CSV.zip,http://data.gdeltproject.org/events/20201118.export.CSV.zip
20201117.export.CSV.zip,http://data.gdeltproject.org/events/20201117.export.CSV.zip
20201116.export.CSV.zip,http://data.gdeltproject.org/events/20201116.export.CSV.zip
20201115.export.CSV.zip,http://data.gdeltproject.org/events/20201115.export.CSV.zip
20201114.export.CSV.zip,http://data.gdeltproject.org/events/20201114.export.CSV.zip
20201113.export.CSV.zip,http://data.gdeltproject.org/events/20201113.export.CSV.zip
20201112.export.CSV.zip,http://data.gdeltproject.org/events/20201112.export.CSV.zip
20201111.export.CSV.zip,http://data.gdeltproject.org/events/20201111.export.CSV.zip
20201110.export.CSV.zip,http://data.gdeltproject.org/events/20201110.export.CSV.zip
20201109.export.CSV.zip,http://data.gdeltproject.org/events/20201109.export.CSV.zip
20201108.export.CSV.zip,http://data.gdeltproject.org/events/20201108.export.CSV.zip
20201107.export.CSV.zip,http://data.gdeltproject.org/events/20201107.export.CSV.zip
20201106.export.CSV.zip,http://data.gdeltproject.org/events/20201106.export.CSV.zip
20201105.export.CSV.zip,http://data.gdeltproject.org/events/20201105.export.CSV.zip
20201104.export.CSV.zip,http://data.gdeltproject.org/events/20201104.export.CSV.zip
20201103.export.CSV.zip,http://data.gdeltproject.org/events/20201103.export.CSV.zip
20201102.export.CSV.zip,http://data.gdeltproject.org/events/20201102.export.CSV.zip
20201101.export.CSV.zip,http://data.gdeltproject.org/events/20201101.export.CSV.zip
20201031.export.CSV.zip,http://data.gdeltproject.org/events/20201031.export.CSV.zip
20201030.export.CSV.zip,http://data.gdeltproject.org/events/20201030.export.CSV.zip
20201029.export.CSV.zip,http://data.gdeltproject.org/events/20201029.export.CSV.zip
20201028.export.CSV.zip,http://data.gdeltproject.org/events/20201028.export.CSV.zip
20201027.export.CSV.zip,http://data.gdeltproject.org/events/20201027.export.CSV.zip
20201026.export.CSV.zip,http://data.gdeltproject.org/events/20201026.export.CSV.zip
20201025.export.CSV.zip,http://data.gdeltproject.org/events/20201025.export.CSV.zip
20201024.export.CSV.zip,http://data.gdeltproject.org/events/20201024.export.CSV.zip
20201023.export.CSV.zip,http://data.gdeltproject.org/events/20201023.export.CSV.zip
20201022.export.CSV.zip,http://data.gdeltproject.org/events/20201022.export.CSV.zip
20201021.export.CSV.zip,http://data.gdeltproject.org/events/20201021.export.CSV.zip
20201020.export.CSV.zip,http://data.gdeltproject.org/events/20201020.export.CSV.zip
20201019.export.CSV.zip,http://data.gdeltproject.org/events/20201019.export.CSV.zip
20201018.export.CSV.zip,http://data.gdeltproject.org/events/20201018.export.CSV.zip
20201017.export.CSV.zip,http://data.gdeltproject.org/events/20201017.export.CSV.zip
20201016.export.CSV.zip,http://data.gdeltproject.org/events/20201016.export.CSV.zip
20201015.export.CSV.zip,http://data.gdeltproject.org/events/20201015.export.CSV.zip
20201014.export.CSV.zip,http://data.gdeltproject.org/events/20201014.export.CSV.zip
20201013.export.CSV.zip,http://data.gdeltproject.org/events/20201013.export.CSV.zip
20201012.export.CSV.zip,http://data.gdeltproject.org/events/20201012.export.CSV.zip
20201011.export.CSV.zip,http://data.gdeltproject.org/events/20201011.export.CSV.zip
20201010.export.CSV.zip,http://data.gdeltproject.org/events/20201010.export.CSV.zip
20201009.export.CSV.zip,http://data.gdeltproject.org/events/20201009.export.CSV.zip
20201008.export.CSV.zip,http://data.gdeltproject.org/events/20201008.export.CSV.zip
20201007.export.CSV.zip,http://data.gdeltproject.org/events/20201007.export.CSV.zip
20201006.export.CSV.zip,http://data.gdeltproject.org/events/20201006.export.CSV.zip
20201005.export.CSV.zip,http://data.gdeltproject.org/events/20201005.export.CSV.zip
20201004.export.CSV.zip,http://data.gdeltproject.org/events/20201004.export.CSV.zip
20201003.export.CSV.zip,http://data.gdeltproject.org/events/20201003.export.CSV.zip
20201002.export.CSV.zip,http://data.gdeltproject.org/events/20201002.export.CSV.zip
20201001.export.CSV.zip,http://data.gdeltproject.org/events/20201001.export.CSV.zip
20200930.export.CSV.zip,http://data.gdeltproject.org/events/20200930.export.CSV.zip
20200929.export.CSV.zip,http://data.gdeltproject.org/events/20200929.export.CSV.zip
20200928.export.CSV.zip,http://data.gdeltproject.org/events/20200928.export.CSV.zip
20200927.export.CSV.zip,http://data.gdeltproject.org/events/20200927.export.CSV.zip
20200926.export.CSV.zip,http://data.gdeltproject.org/events/20200926.export.CSV.zip
20200925.export.CSV.zip,http://data.gdeltproject.org/events/20200925.export.CSV.zip
20200924.export.CSV.zip,http://data.gdeltproject.org/events/20200924.export.CSV.zip
